Date,Region,Category,Product,Quantity,UnitPrice,Revenue,Profit
2024-10-11,South,Clothing,Shoes,6,59.73,358.38,58.12
2024-10-11,North,Electronics,Smartphone,1,73.62,73.62,9.24
2024-10-11,East,Groceries,Beverages,7,19.83,138.81,23.15
2024-10-11,West,Clothing,T-Shirt,10,56.03,560.3,120.66
2024-10-12,East,Groceries,Snacks,6,13.08,78.48,16.2
2024-10-12,East,Clothing,Jacket,11,32.22,354.42,88.22
2024-10-12,North,Groceries,Beverages,11,36.56,402.16,42.72
2024-10-12,North,Toys,Board Game,11,40.62,446.82,93.65
2024-10-12,South,Clothing,Jacket,4,57.19,228.76,31.45
2024-10-13,West,Clothing,T-Shirt,12,27.21,326.52,52.62
2024-10-13,West,Toys,Action Figure,7,10.41,72.87,23.31
2024-10-13,West,Clothing,Jeans,10,53.06,530.6,173.06
2024-10-13,West,Groceries,Snacks,2,6.48,12.96,1.72
2024-10-14,West,Toys,Action Figure,6,15.8,94.8,10.03
2024-10-14,South,Clothing,Jeans,4,76.15,304.6,86.56
2024-10-14,South,Groceries,Oil,5,38.07,190.35,40.69
2024-10-15,West,Clothing,Jeans,11,52.2,574.2,193.1
2024-10-15,East,Electronics,Laptop,2,336.03,672.06,111.21
2024-10-15,South,Groceries,Oil,13,22.6,293.8,72.74
2024-10-15,North,Groceries,Beverages,11,10.95,120.45,22.98
2024-10-15,West,Groceries,Beverages,1,34.49,34.49,5.05
2024-10-15,East,Clothing,Jeans,4,51.83,207.32,68.52
2024-10-15,North,Clothing,Jeans,8,63.84,510.72,82.24
2024-10-16,North,Toys,Board Game,6,56.65,339.9,54.54
2024-10-16,South,Toys,Action Figure,10,54.15,541.5,150.0
2024-10-16,South,Electronics,Headphones,2,139.71,279.42,47.66
2024-10-16,North,Furniture,Table,8,590.04,4720.32,1196.48
2024-10-16,West,Groceries,Oil,10,32.58,325.8,88.62
2024-10-16,West,Furniture,Bed,4,300.78,1203.12,136.36
2024-10-16,South,Clothing,Jeans,5,44.21,221.05,65.84
2024-10-16,South,Electronics,Smartwatch,6,82.74,496.44,96.27
2024-10-16,North,Groceries,Beverages,10,31.69,316.9,86.73
2024-10-17,South,Clothing,Jeans,7,51.26,358.82,65.48
2024-10-17,North,Clothing,Shoes,9,42.51,382.59,127.25
2024-10-17,West,Groceries,Beverages,4,9.1,36.4,9.4
2024-10-17,South,Furniture,Bed,8,89.21,713.68,102.46
2024-10-17,North,Toys,Doll,7,31.18,218.26,38.59
2024-10-17,East,Furniture,Chair,2,246.01,492.02,83.56
2024-10-17,North,Furniture,Bed,1,521.26,521.26,160.28
2024-10-18,North,Clothing,Shoes,13,47.82,621.66,183.94
2024-10-18,North,Toys,Doll,13,38.84,504.92,71.39
2024-10-18,North,Clothing,Jacket,3,27.48,82.44,22.45
2024-10-18,West,Furniture,Sofa,9,364.45,3280.05,654.86
2024-10-18,East,Furniture,Table,14,248.43,3478.02,1112.69
2024-10-18,West,Groceries,Rice,6,10.61,63.66,7.04
2024-10-19,South,Furniture,Bed,2,406.4,812.8,109.94
2024-10-19,North,Toys,Puzzle,7,50.2,351.4,97.74
2024-10-19,South,Toys,Action Figure,2,44.5,89.0,30.51
2024-10-19,West,Furniture,Sofa,4,196.67,786.68,205.59
2024-10-20,West,Electronics,Smartphone,4,384.62,1538.48,331.64
2024-10-20,West,Toys,Action Figure,4,57.66,230.64,33.46
2024-10-20,West,Electronics,Headphones,7,428.89,3002.23,553.65
2024-10-20,East,Clothing,T-Shirt,4,69.4,277.6,57.74
2024-10-20,North,Electronics,Smartwatch,4,99.93,399.72,120.75
2024-10-20,East,Electronics,Smartwatch,7,375.89,2631.23,886.68
2024-10-20,South,Furniture,Bed,14,210.38,2945.32,821.09
2024-10-20,North,Clothing,Jacket,3,27.1,81.3,18.87
2024-10-20,South,Clothing,Jeans,5,33.53,167.65,38.35
2024-10-21,South,Electronics,Smartwatch,14,146.78,2054.92,619.37
2024-10-21,East,Groceries,Beverages,13,37.82,491.66,152.22
2024-10-21,East,Clothing,T-Shirt,12,24.46,293.52,52.93
2024-10-22,South,Clothing,T-Shirt,2,30.53,61.06,15.29
2024-10-22,East,Electronics,Smartwatch,14,82.12,1149.68,381.97
2024-10-22,West,Furniture,Chair,10,91.7,917.0,250.89
2024-10-22,West,Clothing,Jeans,12,38.05,456.6,128.68
2024-10-22,West,Furniture,Bed,8,432.75,3462.0,564.43
2024-10-22,West,Electronics,Laptop,3,311.19,933.57,315.15
2024-10-22,South,Toys,Board Game,10,54.59,545.9,179.3
2024-10-22,South,Electronics,Smartphone,14,401.79,5625.06,592.27
2024-10-23,South,Electronics,Headphones,13,115.01,1495.13,265.22
2024-10-23,North,Clothing,T-Shirt,1,35.5,35.5,10.19
2024-10-23,East,Groceries,Rice,5,7.06,35.3,9.3
2024-10-24,North,Electronics,Smartwatch,5,306.83,1534.15,331.48
2024-10-24,South,Clothing,Jacket,4,77.91,311.64,74.56
2024-10-24,South,Furniture,Sofa,7,598.3,4188.1,1045.99
2024-10-25,North,Electronics,Headphones,3,102.86,308.58,36.72
2024-10-25,East,Groceries,Beverages,2,10.75,21.5,2.47
2024-10-25,North,Furniture,Chair,4,467.47,1869.88,235.55
2024-10-25,East,Furniture,Table,2,550.17,1100.34,185.53
2024-10-25,North,Groceries,Snacks,4,15.24,60.96,10.78
2024-10-25,West,Toys,Action Figure,3,13.03,39.09,12.58
2024-10-26,South,Toys,Puzzle,4,56.79,227.16,71.99
2024-10-26,North,Toys,Puzzle,6,15.59,93.54,22.57
2024-10-26,West,Toys,Board Game,3,54.65,163.95,55.57
2024-10-27,West,Toys,Board Game,5,53.45,267.25,39.77
2024-10-27,East,Toys,Board Game,4,38.08,152.32,42.45
2024-10-27,South,Toys,Doll,12,42.99,515.88,81.05
2024-10-27,West,Furniture,Table,9,175.1,1575.9,501.15
2024-10-27,South,Groceries,Oil,11,18.83,207.13,40.05
2024-10-28,North,Electronics,Laptop,4,310.08,1240.32,423.86
2024-10-28,West,Electronics,Smartphone,7,473.39,3313.73,803.33
2024-10-28,West,Furniture,Chair,5,303.7,1518.5,497.13
2024-10-28,East,Groceries,Oil,7,16.89,118.23,13.07
2024-10-28,North,Clothing,Jacket,10,42.33,423.3,134.47
2024-10-28,East,Electronics,Headphones,5,400.28,2001.4,643.82
2024-10-28,East,Toys,Board Game,9,25.71,231.39,79.46
2024-10-29,North,Electronics,Headphones,13,390.95,5082.35,1514.82
2024-10-29,East,Furniture,Chair,8,329.33,2634.64,914.67
2024-10-29,South,Clothing,Jacket,11,11.46,126.06,25.15
2024-10-29,East,Furniture,Bed,5,160.37,801.85,135.31
2024-10-29,North,Clothing,Shoes,2,44.34,88.68,24.79
2024-10-29,South,Furniture,Sofa,7,415.15,2906.05,544.91
2024-10-29,West,Furniture,Chair,3,233.82,701.46,227.22
2024-10-29,East,Toys,Board Game,12,14.8,177.6,35.61
2024-10-29,North,Clothing,Jacket,3,64.6,193.8,64.27
2024-10-30,East,Electronics,Smartphone,11,141.42,1555.62,543.61
2024-10-30,East,Electronics,Headphones,12,159.3,1911.6,240.1
2024-10-30,West,Toys,Action Figure,13,21.94,285.22,77.71
2024-10-30,West,Clothing,T-Shirt,1,58.03,58.03,13.32
2024-10-30,East,Groceries,Rice,13,8.18,106.34,33.48
2024-10-30,East,Furniture,Chair,4,250.2,1000.8,139.2
2024-10-30,West,Clothing,Jacket,13,18.23,236.99,28.91
2024-10-31,West,Groceries,Oil,2,9.8,19.6,5.85
2024-10-31,East,Clothing,T-Shirt,12,17.0,204.0,36.76
2024-10-31,East,Electronics,Smartphone,9,330.17,2971.53,644.73
2024-10-31,North,Furniture,Chair,9,377.89,3401.01,704.94
2024-10-31,West,Toys,Action Figure,7,15.02,105.14,14.6
2024-10-31,South,Groceries,Beverages,2,5.16,10.32,3.45
2024-10-31,East,Groceries,Oil,9,28.8,259.2,32.82
2024-11-01,North,Toys,Action Figure,10,26.46,264.6,85.06
2024-11-01,South,Electronics,Smartwatch,2,443.38,886.76,291.65
2024-11-01,West,Toys,Puzzle,6,31.97,191.82,22.08
2024-11-02,North,Groceries,Rice,2,15.82,31.64,9.15
2024-11-02,North,Groceries,Beverages,5,13.34,66.7,10.12
2024-11-02,North,Electronics,Headphones,2,339.16,678.32,191.74
2024-11-02,North,Toys,Board Game,1,26.49,26.49,6.96
2024-11-02,South,Groceries,Oil,10,19.13,191.3,19.96
2024-11-02,South,Groceries,Snacks,6,25.25,151.5,31.37
2024-11-03,East,Furniture,Chair,3,321.17,963.51,132.26
2024-11-03,East,Clothing,Jeans,3,74.43,223.29,59.79
2024-11-03,East,Electronics,Laptop,6,311.41,1868.46,321.8
2024-11-03,North,Clothing,Jacket,3,40.84,122.52,35.91
2024-11-03,East,Groceries,Oil,10,11.53,115.3,32.94
2024-11-03,East,Toys,Action Figure,5,44.35,221.75,38.21
2024-11-04,South,Electronics,Headphones,1,246.93,246.93,68.34
2024-11-04,East,Toys,Doll,6,49.45,296.7,86.04
2024-11-04,North,Clothing,T-Shirt,6,67.64,405.84,63.56
2024-11-04,West,Electronics,Laptop,11,495.08,5445.88,917.87
2024-11-04,West,Electronics,Laptop,8,445.44,3563.52,904.7
2024-11-04,West,Furniture,Table,9,171.09,1539.81,403.62
2024-11-04,West,Toys,Board Game,10,31.17,311.7,103.12
2024-11-04,East,Groceries,Oil,7,16.34,114.38,35.42
2024-11-05,North,Furniture,Table,6,497.61,2985.66,579.89
2024-11-05,North,Furniture,Chair,6,269.83,1618.98,177.78
2024-11-05,West,Groceries,Beverages,9,6.33,56.97,7.2
2024-11-05,West,Clothing,Jeans,4,46.3,185.2,61.29
2024-11-06,South,Toys,Board Game,1,22.83,22.83,2.59
2024-11-06,East,Furniture,Table,13,164.04,2132.52,575.52
2024-11-06,East,Groceries,Beverages,8,28.05,224.4,70.79
2024-11-06,West,Electronics,Laptop,9,311.6,2804.4,975.65
2024-11-06,West,Electronics,Headphones,3,437.87,1313.61,311.95
2024-11-06,West,Furniture,Table,6,332.33,1993.98,441.42
2024-11-06,East,Groceries,Oil,8,34.76,278.08,40.03
2024-11-06,North,Furniture,Chair,5,481.34,2406.7,441.46
2024-11-06,East,Toys,Puzzle,8,16.67,133.36,42.67
2024-11-07,East,Toys,Doll,1,48.93,48.93,14.39
2024-11-07,West,Toys,Doll,13,57.84,751.92,131.49
2024-11-07,South,Toys,Action Figure,9,48.84,439.56,84.77
2024-11-07,South,Furniture,Bed,1,376.31,376.31,116.45
2024-11-07,North,Groceries,Oil,4,35.97,143.88,48.38
2024-11-07,West,Furniture,Sofa,3,592.59,1777.77,443.5
2024-11-07,South,Clothing,T-Shirt,6,15.7,94.2,32.7
2024-11-07,West,Electronics,Smartwatch,10,144.42,1444.2,488.99
2024-11-08,East,Toys,Puzzle,8,59.46,475.68,153.26
2024-11-08,West,Clothing,Jacket,9,56.86,511.74,160.84
2024-11-08,West,Electronics,Laptop,14,357.89,5010.46,1716.15
2024-11-08,West,Groceries,Beverages,9,5.29,47.61,8.01
2024-11-08,North,Electronics,Smartphone,3,100.67,302.01,96.82
2024-11-08,South,Toys,Puzzle,12,44.64,535.68,80.35
2024-11-08,South,Clothing,Shoes,13,32.65,424.45,128.61
2024-11-09,East,Furniture,Bed,12,552.4,6628.8,1569.47
2024-11-09,South,Clothing,Jacket,2,24.81,49.62,10.72
2024-11-09,East,Toys,Board Game,14,34.87,488.18,66.89
2024-11-09,West,Groceries,Rice,1,34.43,34.43,6.63
2024-11-09,North,Toys,Doll,1,44.66,44.66,11.44
2024-11-10,South,Groceries,Rice,7,14.09,98.63,10.25
2024-11-10,East,Toys,Puzzle,1,57.04,57.04,15.16
2024-11-10,North,Toys,Board Game,12,10.19,122.28,20.19
2024-11-10,North,Groceries,Rice,13,15.63,203.19,29.81
2024-11-10,South,Furniture,Bed,10,420.56,4205.6,645.52
2024-11-10,East,Furniture,Bed,12,378.03,4536.36,869.47
2024-11-10,West,Furniture,Table,9,217.85,1960.65,412.88
2024-11-10,South,Furniture,Table,12,592.71,7112.52,2287.62
2024-11-10,South,Toys,Doll,10,58.97,589.7,103.77
2024-11-11,East,Furniture,Table,2,400.47,800.94,195.56
2024-11-11,East,Clothing,Jeans,12,39.38,472.56,114.3
2024-11-11,North,Electronics,Laptop,2,185.24,370.48,63.8
2024-11-11,South,Furniture,Bed,11,233.89,2572.79,397.28
2024-11-11,South,Electronics,Smartphone,3,197.02,591.06,186.06
2024-11-11,West,Furniture,Bed,9,274.65,2471.85,301.76
2024-11-11,South,Furniture,Bed,2,318.07,636.14,154.32
2024-11-12,West,Furniture,Sofa,3,348.44,1045.32,129.09
2024-11-12,South,Clothing,Shoes,8,79.45,635.6,197.05
2024-11-12,North,Toys,Doll,11,56.85,625.35,97.69
2024-11-12,South,Toys,Board Game,11,59.48,654.28,91.22
2024-11-13,West,Toys,Board Game,7,41.67,291.69,94.11
2024-11-13,North,Electronics,Smartwatch,13,428.99,5576.87,575.33
2024-11-13,East,Electronics,Smartwatch,14,195.92,2742.88,661.87
2024-11-13,North,Clothing,Jacket,14,50.61,708.54,86.66
2024-11-13,West,Toys,Puzzle,7,30.76,215.32,64.56
2024-11-13,North,Clothing,Shoes,5,55.01,275.05,47.41
2024-11-13,North,Toys,Board Game,13,49.25,640.25,111.06
2024-11-14,North,Groceries,Rice,2,28.54,57.08,18.55
2024-11-14,West,Furniture,Bed,6,583.01,3498.06,445.76
2024-11-14,East,Furniture,Sofa,3,131.31,393.93,48.82
2024-11-14,East,Groceries,Oil,3,31.48,94.44,15.67
2024-11-14,North,Toys,Board Game,8,34.48,275.84,54.54
2024-11-15,East,Electronics,Smartwatch,10,331.5,3315.0,995.87
2024-11-15,South,Toys,Puzzle,1,51.03,51.03,10.86
2024-11-15,East,Toys,Puzzle,1,18.71,18.71,2.34
2024-11-15,East,Furniture,Chair,6,122.49,734.94,102.1
2024-11-15,South,Toys,Puzzle,9,30.98,278.82,34.61
2024-11-15,East,Groceries,Oil,9,7.76,69.84,16.81
2024-11-15,East,Groceries,Snacks,4,12.54,50.16,10.18
2024-11-15,North,Electronics,Smartphone,9,305.53,2749.77,440.62
2024-11-15,South,Furniture,Sofa,5,556.86,2784.3,403.62
2024-11-16,South,Groceries,Oil,1,34.57,34.57,5.59
2024-11-16,West,Clothing,T-Shirt,2,52.23,104.46,19.5
2024-11-16,East,Electronics,Smartphone,13,438.03,5694.39,1364.62
2024-11-16,South,Furniture,Bed,9,233.06,2097.54,600.67
2024-11-16,West,Clothing,Shoes,10,18.96,189.6,36.68
2024-11-16,South,Clothing,Jacket,6,22.1,132.6,37.59
2024-11-16,North,Groceries,Rice,6,9.14,54.84,10.83
2024-11-17,North,Clothing,Shoes,3,17.61,52.83,15.74
2024-11-17,West,Furniture,Sofa,11,250.7,2757.7,391.33
2024-11-17,West,Toys,Action Figure,10,12.82,128.2,29.65
2024-11-17,West,Furniture,Bed,10,90.79,907.9,205.95
2024-11-17,East,Clothing,Shoes,5,68.0,340.0,61.81
2024-11-17,North,Groceries,Beverages,7,21.38,149.66,49.51
2024-11-18,West,Groceries,Rice,11,22.08,242.88,39.38
2024-11-18,North,Toys,Board Game,8,50.59,404.72,124.39
2024-11-18,West,Toys,Board Game,3,53.73,161.19,24.72
2024-11-18,East,Groceries,Snacks,8,15.45,123.6,20.91
2024-11-18,North,Groceries,Beverages,3,15.47,46.41,11.73
2024-11-19,West,Clothing,Jeans,6,42.75,256.5,74.53
2024-11-19,East,Clothing,Jacket,5,18.45,92.25,18.21
2024-11-19,North,Electronics,Laptop,1,66.31,66.31,9.52
2024-11-19,North,Furniture,Chair,5,470.0,2350.0,459.25
2024-11-19,North,Furniture,Sofa,4,442.06,1768.24,538.02
2024-11-19,South,Groceries,Snacks,7,8.81,61.67,15.59
2024-11-19,South,Electronics,Laptop,7,184.0,1288.0,438.38
2024-11-20,North,Electronics,Smartphone,6,280.71,1684.26,561.39
2024-11-20,North,Electronics,Laptop,12,193.18,2318.16,780.51
2024-11-20,South,Furniture,Table,3,421.44,1264.32,253.05
2024-11-21,North,Clothing,Jacket,13,69.78,907.14,192.71
2024-11-21,East,Furniture,Chair,1,359.55,359.55,108.08
2024-11-21,West,Groceries,Beverages,7,16.7,116.9,29.94
2024-11-21,East,Groceries,Oil,11,37.61,413.71,55.82
2024-11-21,North,Groceries,Rice,8,11.25,90.0,25.04
2024-11-22,West,Furniture,Sofa,9,306.21,2755.89,734.66
2024-11-22,North,Groceries,Snacks,2,33.13,66.26,8.51
2024-11-22,South,Furniture,Chair,10,153.23,1532.3,368.39
2024-11-23,West,Clothing,Shoes,7,44.09,308.63,61.36
2024-11-23,South,Furniture,Chair,4,100.27,401.08,126.73
2024-11-23,South,Toys,Doll,5,26.29,131.45,32.02
2024-11-23,South,Toys,Puzzle,9,29.38,264.42,66.97
2024-11-24,West,Groceries,Rice,6,12.47,74.82,15.5
2024-11-24,North,Electronics,Laptop,4,230.18,920.72,294.97
2024-11-24,East,Furniture,Chair,7,453.22,3172.54,362.16
2024-11-24,West,Clothing,T-Shirt,10,73.1,731.0,110.85
2024-11-24,North,Furniture,Sofa,12,539.93,6479.16,1367.72
2024-11-24,South,Groceries,Beverages,6,20.53,123.18,34.67
2024-11-24,North,Toys,Doll,7,51.19,358.33,53.7
2024-11-24,West,Furniture,Bed,14,584.92,8188.88,2754.64
2024-11-25,North,Toys,Action Figure,6,18.04,108.24,27.94
2024-11-25,North,Furniture,Bed,4,345.97,1383.88,456.99
2024-11-25,North,Toys,Board Game,9,25.53,229.77,67.69
2024-11-26,East,Groceries,Beverages,11,37.22,409.42,44.41
2024-11-26,North,Electronics,Headphones,4,214.91,859.64,165.2
2024-11-26,East,Electronics,Smartwatch,10,156.49,1564.9,444.11
2024-11-26,East,Clothing,Jeans,5,39.03,195.15,66.36
2024-11-26,North,Furniture,Table,6,530.77,3184.62,856.15
2024-11-26,East,Furniture,Chair,2,539.9,1079.8,291.48
2024-11-26,East,Furniture,Chair,5,102.03,510.15,119.55
2024-11-26,West,Clothing,Jeans,4,41.92,167.68,32.16
2024-11-27,North,Clothing,T-Shirt,12,22.39,268.68,89.18
2024-11-27,South,Furniture,Bed,8,385.11,3080.88,333.11
2024-11-27,North,Toys,Board Game,4,45.37,181.48,62.37
2024-11-27,West,Toys,Doll,5,43.72,218.6,43.92
2024-11-27,North,Electronics,Headphones,9,447.18,4024.62,674.54
2024-11-27,North,Groceries,Rice,3,14.55,43.65,12.02
2024-11-27,West,Electronics,Smartphone,13,51.85,674.05,99.86
2024-11-28,West,Toys,Action Figure,4,18.21,72.84,8.28
2024-11-28,South,Electronics,Laptop,8,73.44,587.52,113.83
2024-11-28,South,Furniture,Chair,13,584.16,7594.08,1182.8
2024-11-28,West,Toys,Puzzle,13,38.34,498.42,74.32
2024-11-28,South,Clothing,T-Shirt,10,24.42,244.2,58.11
2024-11-28,South,Electronics,Headphones,1,212.81,212.81,66.38
2024-11-28,North,Furniture,Table,10,449.34,4493.4,846.3
2024-11-28,North,Electronics,Laptop,3,448.45,1345.35,165.36
2024-11-29,West,Toys,Action Figure,4,48.1,192.4,31.88
2024-11-29,North,Clothing,Shoes,4,40.38,161.52,37.56
2024-11-29,East,Furniture,Sofa,6,388.42,2330.52,290.77
2024-11-29,North,Toys,Action Figure,5,39.42,197.1,47.39
2024-11-29,East,Clothing,T-Shirt,7,37.11,259.77,75.17
2024-11-29,South,Groceries,Rice,3,11.54,34.62,10.97
2024-11-29,North,Groceries,Oil,13,13.25,172.25,58.52
2024-11-29,West,Clothing,Jacket,11,35.58,391.38,70.11
2024-11-29,South,Furniture,Table,2,382.53,765.06,135.11
2024-11-30,North,Clothing,T-Shirt,10,47.93,479.3,58.17
2024-11-30,West,Clothing,T-Shirt,11,23.28,256.08,45.68
2024-11-30,West,Electronics,Laptop,3,473.29,1419.87,451.1
2024-11-30,North,Clothing,T-Shirt,9,26.39,237.51,39.81
2024-11-30,East,Furniture,Bed,6,187.88,1127.28,294.95
2024-11-30,South,Clothing,Jeans,1,78.26,78.26,10.73
2024-11-30,East,Toys,Doll,1,16.06,16.06,2.7
2024-11-30,West,Clothing,Jeans,7,40.9,286.3,47.65
2024-11-30,North,Toys,Action Figure,12,30.72,368.64,54.8
2024-12-01,West,Toys,Puzzle,9,37.16,334.44,115.92
2024-12-01,East,Groceries,Beverages,14,11.04,154.56,27.71
2024-12-01,North,Toys,Action Figure,10,27.64,276.4,53.59
2024-12-01,South,Electronics,Laptop,4,155.9,623.6,107.81
2024-12-02,East,Toys,Action Figure,2,26.19,52.38,8.12
2024-12-02,West,Clothing,Jacket,1,68.67,68.67,18.51
2024-12-02,North,Clothing,T-Shirt,1,53.11,53.11,17.68
2024-12-02,South,Furniture,Bed,4,139.97,559.88,69.83
2024-12-02,South,Clothing,T-Shirt,3,43.57,130.71,24.15
2024-12-02,North,Groceries,Snacks,9,16.52,148.68,39.09
2024-12-02,South,Furniture,Sofa,8,345.14,2761.12,563.73
2024-12-02,East,Toys,Doll,10,22.39,223.9,43.9
2024-12-03,North,Electronics,Laptop,9,355.73,3201.57,664.9
2024-12-03,South,Clothing,T-Shirt,2,41.29,82.58,10.97
2024-12-03,West,Toys,Puzzle,14,22.87,320.18,62.55
2024-12-04,North,Clothing,Shoes,2,32.28,64.56,19.57
2024-12-04,East,Furniture,Table,13,369.05,4797.65,758.79
2024-12-04,East,Clothing,T-Shirt,9,77.89,701.01,98.27
2024-12-04,East,Clothing,T-Shirt,10,44.59,445.9,122.71
2024-12-04,South,Furniture,Table,5,367.93,1839.65,516.94
2024-12-04,West,Clothing,T-Shirt,9,43.67,393.03,104.04
2024-12-05,West,Toys,Doll,4,54.14,216.56,31.62
2024-12-05,North,Furniture,Table,1,443.88,443.88,52.32
2024-12-05,South,Toys,Doll,9,56.67,510.03,79.07
2024-12-05,South,Furniture,Sofa,2,480.87,961.74,145.46
2024-12-05,South,Furniture,Table,14,231.32,3238.48,640.68
2024-12-05,East,Groceries,Oil,1,15.33,15.33,4.33
2024-12-06,East,Clothing,T-Shirt,11,10.56,116.16,24.85
2024-12-06,North,Groceries,Oil,10,25.87,258.7,53.08
2024-12-06,North,Furniture,Bed,7,231.86,1623.02,173.46
2024-12-06,West,Clothing,Jacket,14,62.7,877.8,272.87
2024-12-06,South,Groceries,Oil,9,21.3,191.7,37.72
2024-12-06,South,Toys,Action Figure,1,53.24,53.24,14.57
2024-12-06,North,Furniture,Bed,3,595.58,1786.74,483.66
2024-12-07,South,Toys,Doll,3,53.58,160.74,17.43
2024-12-07,West,Groceries,Rice,1,17.98,17.98,4.75
2024-12-07,West,Clothing,Jeans,8,55.28,442.24,120.21
2024-12-07,East,Furniture,Table,7,468.74,3281.18,366.14
2024-12-07,South,Toys,Puzzle,11,30.57,336.27,54.09
2024-12-07,West,Electronics,Laptop,6,474.09,2844.54,326.87
2024-12-07,West,Toys,Puzzle,3,25.14,75.42,16.23
2024-12-07,West,Toys,Doll,5,12.24,61.2,10.22
2024-12-08,West,Electronics,Smartwatch,3,450.12,1350.36,425.15
2024-12-08,West,Clothing,T-Shirt,3,17.81,53.43,6.05
2024-12-08,North,Furniture,Table,5,347.68,1738.4,328.74
2024-12-08,South,Groceries,Snacks,6,33.49,200.94,32.81
2024-12-09,South,Electronics,Laptop,11,228.16,2509.76,662.3
2024-12-09,West,Groceries,Oil,12,38.9,466.8,62.23
2024-12-09,West,Toys,Puzzle,2,55.28,110.56,15.47
2024-12-09,West,Furniture,Table,11,558.6,6144.6,1316.32
2024-12-09,West,Clothing,Jacket,6,52.42,314.52,76.28
2024-12-09,West,Electronics,Laptop,8,262.61,2100.88,569.2
2024-12-09,West,Groceries,Rice,2,15.44,30.88,10.81
2024-12-09,East,Furniture,Sofa,13,89.25,1160.25,256.11
2024-12-10,South,Electronics,Headphones,10,430.3,4303.0,473.8
2024-12-10,North,Toys,Board Game,12,43.05,516.6,137.09
2024-12-10,North,Electronics,Smartwatch,4,309.79,1239.16,156.27
2024-12-10,East,Furniture,Chair,6,398.68,2392.08,623.62
2024-12-10,East,Groceries,Oil,2,10.05,20.1,4.98
2024-12-11,North,Toys,Action Figure,8,48.64,389.12,63.2
2024-12-11,South,Groceries,Oil,13,23.15,300.95,35.53
2024-12-11,North,Furniture,Table,5,126.79,633.95,217.49
2024-12-11,South,Groceries,Snacks,14,6.96,97.44,26.73
2024-12-11,East,Toys,Doll,2,38.66,77.32,26.75
2024-12-11,East,Electronics,Laptop,8,407.46,3259.68,840.57
2024-12-12,East,Groceries,Beverages,6,18.62,111.72,35.34
2024-12-12,West,Toys,Puzzle,11,22.35,245.85,84.64
2024-12-12,West,Toys,Board Game,8,25.57,204.56,32.12
2024-12-12,West,Toys,Board Game,8,17.14,137.12,43.26
2024-12-12,North,Clothing,Shoes,13,76.31,992.03,145.87
2024-12-13,North,Electronics,Smartwatch,9,203.1,1827.9,267.77
2024-12-13,South,Groceries,Rice,4,10.21,40.84,9.69
2024-12-13,North,Clothing,Jacket,13,16.65,216.45,61.15
2024-12-13,North,Clothing,Shoes,11,29.38,323.18,78.76
2024-12-13,South,Clothing,T-Shirt,14,16.71,233.94,78.24
2024-12-13,East,Furniture,Table,2,125.03,250.06,72.44
2024-12-13,West,Groceries,Beverages,7,36.28,253.96,42.11
2024-12-13,West,Electronics,Headphones,13,232.48,3022.24,312.56
2024-12-14,South,Electronics,Laptop,2,176.46,352.92,100.72
2024-12-14,South,Toys,Board Game,11,16.26,178.86,45.31
2024-12-14,West,Toys,Board Game,13,54.73,711.49,73.22
2024-12-14,East,Furniture,Bed,6,542.67,3256.02,677.29
2024-12-14,West,Groceries,Oil,6,5.32,31.92,7.89
2024-12-14,East,Clothing,Jacket,6,18.56,111.36,21.94
2024-12-14,South,Furniture,Sofa,4,205.6,822.4,97.48
2024-12-14,East,Electronics,Smartphone,6,451.19,2707.14,725.36
2024-12-15,East,Groceries,Beverages,10,31.4,314.0,108.3
2024-12-15,South,Toys,Action Figure,1,16.25,16.25,2.18
2024-12-15,East,Clothing,Jeans,3,19.78,59.34,10.17
2024-12-16,South,Clothing,Jeans,4,71.31,285.24,49.71
2024-12-16,North,Electronics,Headphones,8,424.81,3398.48,1107.82
2024-12-16,South,Furniture,Sofa,11,420.32,4623.52,727.05
2024-12-17,East,Clothing,Jeans,1,28.48,28.48,6.46
2024-12-17,North,Groceries,Snacks,7,10.17,71.19,7.44
2024-12-17,South,Groceries,Beverages,14,15.23,213.22,58.45
2024-12-17,South,Toys,Board Game,7,14.89,104.23,24.0
2024-12-17,North,Electronics,Smartwatch,8,427.17,3417.36,1073.16
2024-12-17,West,Clothing,Shoes,3,50.75,152.25,35.2
2024-12-18,East,Clothing,T-Shirt,4,36.54,146.16,27.16
2024-12-18,East,Groceries,Beverages,2,38.77,77.54,22.19
2024-12-18,East,Toys,Action Figure,14,40.81,571.34,83.34
2024-12-18,West,Groceries,Rice,11,37.1,408.1,137.61
2024-12-18,West,Electronics,Smartphone,1,144.9,144.9,33.78
2024-12-18,North,Groceries,Rice,1,8.04,8.04,0.95
2024-12-18,West,Toys,Action Figure,14,23.67,331.38,80.97
2024-12-18,West,Groceries,Rice,9,20.61,185.49,50.34
2024-12-19,East,Electronics,Smartphone,5,62.14,310.7,81.6
2024-12-19,South,Groceries,Oil,10,5.32,53.2,16.53
2024-12-19,North,Electronics,Smartwatch,8,178.11,1424.88,184.98
2024-12-19,North,Toys,Doll,13,13.63,177.19,33.43
2024-12-19,South,Furniture,Sofa,4,470.2,1880.8,230.15
2024-12-19,North,Groceries,Beverages,11,7.6,83.6,23.5
2024-12-19,South,Furniture,Sofa,12,212.26,2547.12,423.76
2024-12-20,West,Groceries,Rice,7,38.79,271.53,45.88
